num_projeto	data_apresentacao	autor	localizacao_atual	status	data_ultima_tram	ultima_acao	projeto
PLO 76/2019 - Projeto de Lei Ordinária	23 De Abril De 2019 	Poder Executivo - Executivo	Arquivo - Dl - Arq-Dl	Proposição Transformada Em Lei	15 De Maio De 2019	Proposição Convertida Em Lei Nº 4 484 De 16/05/2019 - Publicada No D O E Nº 089 Em 16/05/2019 Fim Do Processo Documentos Acessórios: 2	PLO
PLO 75/2019 - Projeto de Lei Ordinária	16 De Abril De 2019 	Lazinho Da Fetagro	Arquivo - Dl - Arq-Dl	Proposição Transformada Em Lei	2 De Julho De 2019	Proposição Convertida Em Lei Nº 4 526, De 28/06/2019, Publicada No D O E Nº 118, De 01/07/2019 - Fim Do Processo Documentos Acessórios: 2	PLO
PLO 74/2019 - Projeto de Lei Ordinária	16 De Abril De 2019 	Alex Silva	Arquivo - Dl - Arq-Dl	Proposição Transformada Em Lei	24 De Outubro De 2019	Proposição Convertida Em Lei Nº 4 615 De 21/10/2019 - Publicado No D O E Nº 198 Em 22/10/2019 Fim Do Processo Documentos Acessórios: 4	PLO
PLO 73/2019 - Projeto de Lei Ordinária	16 De Abril De 2019 	Alex Silva	Arquivo - Dl - Arq-Dl	Proposição Transformada Em Lei Por Promulgação	27 De Setembro De 2019	Proposição Convertida Em Lei Nº 4 597 De 19/09/2019 (Por Promulgação) - Publicada No D O E Nº 181 Em 26/09/2019 Fim Do Processo Documentos Acessórios: 5	PLO
PLO 72/2019 - Projeto de Lei Ordinária	16 De Abril De 2019 	Alex Silva	Arquivo - Dl - Arq-Dl	Veto Sobre A Proposição Mantido	13 De Setembro De 2019	Veto Total Nº 035/19 Ao Projeto De Lei Nº 72/19, Mantido Em 10/09/2019 Fim Do Processo Documentos Acessórios: 7	PLO
PLO 71/2019 - Projeto de Lei Ordinária	16 De Abril De 2019 	Adelino Follador	Arquivo - Dl - Arq-Dl	Proposição Transformada Em Lei	13 De Novembro De 2019	Proposição Convertida Em Lei Nº 4 644 De 11/11/2019 - Publicada No D O E Nº 194 Em 11/11/2019 Fim Do Processo Documentos Acessórios: 8	PLO
PLO 70/2019 - Projeto de Lei Ordinária	16 De Abril De 2019 	Geraldo Da Rondônia	Arquivo - Dl - Arq-Dl	Proposição Transformada Em Lei	28 De Junho De 2019	Proposição Convertida Em Lei Nº 4 525, De 28/06/2019, Publicada No D O E Nº 118, De 01/07/2019 - Fim Do Processo Documentos Acessórios: 3	PLO
PLO 68/2019 - Projeto de Lei Ordinária	16 De Abril De 2019 	Poder Executivo - Executivo	Arquivo - Dl - Arq-Dl	Proposição Transformada Em Lei	29 De Abril De 2019	Proposição Convertida Em Lei Nº 4 478 De 29/04/2019 - Publicada No D O E Nº 078 Em 30/04/2019 Fim Do Processo Documentos Acessórios: 2	PLO
PLO 67/2019 - Projeto de Lei Ordinária	16 De Abril De 2019 	Poder Executivo - Executivo	Arquivo - Dl - Arq-Dl	Proposição Transformada Em Lei	14 De Junho De 2019	Proposição Convertida Em Lei Nº 4 519 De 14/06/2019 Publicado No D O E Nº 109 Em 14/06/2019 Fim Do Processo Documentos Acessórios: 3	PLO
PLO 66/2019 - Projeto de Lei Ordinária	16 De Abril De 2019 	Poder Executivo - Executivo	Arquivo - Dl - Arq-Dl	Proposição Transformada Em Lei	2 De Setembro De 2019	Proposição Convertida Em Lei Nº 4 568, De 30/08/2019, Publicada No D O E Nº 162, De 30/08/2019 - Fim Do Processo Documentos Acessórios: 3	PLO
PLO 65/2019 - Projeto de Lei Ordinária	16 De Abril De 2019 	Poder Executivo - Executivo	Arquivo - Dl - Arq-Dl	Proposição Transformada Em Lei	21 De Maio De 2019	Proposição Convertida Em Lei Nº 4 488 De 21/05/2019 - Publicada No D O E Nº 092 De 21/05/2019 Fim Do Processo Documentos Acessórios: 4	PLO
PLO 64/2019 - Projeto de Lei Ordinária	16 De Abril De 2019 	Poder Executivo - Executivo	Arquivo - Dl - Arq-Dl	Proposição Transformada Em Lei	29 De Abril De 2019	Proposição Convertida Em Lei Nº 4 473 De 29/04/2019 - Publicado No D O E Nº 078 Em 30/04/2019 Fim Do Processo Documentos Acessórios: 2	PLO
PLO 63/2019 - Projeto de Lei Ordinária	16 De Abril De 2019 	Poder Executivo - Executivo	Arquivo - Dl - Arq-Dl	Proposição Transformada Em Lei	29 De Maio De 2019	Proposição Convertido Em Lei Nº 4 499 De 29/05/2019 - Publicada No D O E Nº 97 Em 29/05/2019 Fim Do Processo Documentos Acessórios: 3	PLO
PLO 62/2019 - Projeto de Lei Ordinária	16 De Abril De 2019 	Poder Executivo - Executivo	Arquivo - Dl - Arq-Dl	Proposição Transformada Em Lei	29 De Maio De 2019	Proposição Convertida Em Lei Nº 4 498 De 29/05/2019 - Publicado No D O E Nº 097 Em 29/05/2019 Fim Do Processo Documentos Acessórios: 3	PLO
PLO 61/2019 - Projeto de Lei Ordinária	16 De Abril De 2019 	Poder Executivo - Executivo	Arquivo - Dl - Arq-Dl	Proposição Transformada Em Lei	4 De Junho De 2019	Proposição Transformada Em Lei Nº 4 511 De 04/06/2019 - Publicada No D O E Nº 102 Em 05/06/2019 Fim Do Processo Documentos Acessórios: 3	PLO
PLO 60/2019 - Projeto de Lei Ordinária	16 De Abril De 2019 	Poder Executivo - Executivo	Arquivo - Dl - Arq-Dl	Proposição Transformada Em Lei	4 De Junho De 2019	Proposição Transformada Em Lei Nº 4510 De 04/06/2019 - Publicada No D O E Nº 102 Em 05/06/2019 Fim Do Processo Documentos Acessórios: 2	PLO
PLO 59/2019 - Projeto de Lei Ordinária	16 De Abril De 2019 	 Plo 59/2019 - Projeto De Lei Ordinária Ementa: Autoriza O Poder Executivo A Abrir Crédito Suplementar Por Superávit Financeiro, Até O Valor De R$ 24 002 449,18, Em Favor Da Unidade Orçamentária: Tribunal De Justiça - Tj Apresentação: 16 De Abril De 2019 Localização Atual: Arquivo - Dl - Arq-Dl Status: Proposição Transformada Em Lei Data Fim Prazo (Tramitação): Data Votação: 23 De Abril De 2019 23 De Abril De 2019 Data Da Última Tramitação: 29 De Abril De 2019 Ultima Ação: Proposição Convertida Em Lei Nº 4 477 De 29/04/2019 - Publicada No D O E Nº 078 Em 30/04/2019 Fim Do Processo Documentos Acessórios: 2 Texto Original Norma Jurídica Vinculada: Lei Ordinária Nº 4 477, De 29 De Abril De 2019	Arquivo - Dl - Arq-Dl	Proposição Transformada Em Lei	29 De Abril De 2019	Proposição Convertida Em Lei Nº 4 477 De 29/04/2019 - Publicada No D O E Nº 078 Em 30/04/2019 Fim Do Processo Documentos Acessórios: 2	PLO
PLO 58/2019 - Projeto de Lei Ordinária	3 De Abril De 2019 	Eyder Brasil	Arquivo - Dl - Arq-Dl	Veto Sobre A Proposição Mantido	13 De Setembro De 2019	Veto Total Nº 032/19 Ao Projeto De Lei Nº 058/19, Mantido Em 10/09/2019 Fim Do Processo Documentos Acessórios: 5	PLO
PLO 57/2019 - Projeto de Lei Ordinária	3 De Abril De 2019 	Adelino Follador Aélcio Da Tv Anderson Pereira Ismael Crispin Lebrão	Arquivo - Dl - Arq-Dl	Proposição Transformada Em Lei	2 De Julho De 2019	Proposição Convertida Em Lei Nº 4 523, De 28/06/2019, Publicada No D O E Nº 118, De 01/07/2019 - Fim Do Processo Documentos Acessórios: 2	PLO
PLO 56/2019 - Projeto de Lei Ordinária	3 De Abril De 2019 	Jhony Paixão	Arquivo - Dl - Arq-Dl	Veto Sobre A Proposição Mantido	29 De Agosto De 2019	Veto Total Ao Projeto De Lei Nº 56/19, Mantido Em 27/08/2019 Fim Do Processo Documentos Acessórios: 6	PLO
PLO 55/2019 - Projeto de Lei Ordinária	3 De Abril De 2019 	Poder Executivo - Executivo	Arquivo - Dl - Arq-Dl	Proposição Transformada Em Lei	11 De Setembro De 2019	Proposição Convertida Em Lei Nº 4 577 De 10/09/2019 - Publicada No D O E Nº 169 Em 10/09/2019 Fim Do Processo Documentos Acessórios: 5	PLO
PLO 54/2019 - Projeto de Lei Ordinária	2 De Abril De 2019 	NA	Arquivo - Dl - Arq-Dl	Proposição Transformada Em Lei	14 De Junho De 2019	Proposição Convertida Em Lei Nº 4 518 De 14/06/2019 Publicada No D O E Nº 109 Em 14/06/2019 Fim Do Processo Documentos Acessórios: 4	PLO
PLO 53/2019 - Projeto de Lei Ordinária	2 De Abril De 2019 	Poder Executivo - Executivo	Arquivo - Dl - Arq-Dl	Proposição Transformada Em Lei	7 De Junho De 2019	Proposição Transformada Em Lei Nº 4 514 De 07/06/2019 - Publicada No D O E Nº 104 Em 07/06/2019 Fim Do Processo	PLO
PLO 52/2019 - Projeto de Lei Ordinária	2 De Abril De 2019 	Poder Executivo - Executivo	Arquivo - Dl - Arq-Dl	Proposição Transformada Em Lei	29 De Maio De 2019	Proposição Convertida Em Lei Nº 4 496 De 29/05/2019 - Publicado No D O E Nº 097 Em 29/05/2019 Documentos Acessórios: 3	PLO
PLO 51/2019 - Projeto de Lei Ordinária	2 De Abril De 2019 	Poder Executivo - Executivo	Arquivo - Dl - Arq-Dl	Proposição Transformada Em Lei	4 De Junho De 2019	Proposição Transformada Em Lei Nº 4 508 De 04/06/2019 - Publicada No D O E Nº 102 Em 05/06/2019 Fim Do Processo Documentos Acessórios: 3	PLO
PLO 50/2019 - Projeto de Lei Ordinária	2 De Abril De 2019 	Poder Executivo - Executivo	Arquivo - Dl - Arq-Dl	Proposição Transformada Em Lei	4 De Junho De 2019	Proposição Convertida Em Lei Nº 4 507 De 04/06/2019 - Publicada No D O E Nº 102 Em 05/06/2019 Fim Do Processo Documentos Acessórios: 2	PLO
PLO 49/2019 - Projeto de Lei Ordinária	2 De Abril De 2019 	Poder Executivo - Executivo	Arquivo - Dl - Arq-Dl	Proposição Transformada Em Lei	21 De Maio De 2019	Proposição Convertida Em Lei Nº 4 489 De 21/05/2019 - Publicada No D O E Nº 092/19 Em 21/05/2019 Fim Do Processo Documentos Acessórios: 2	PLO
PLO 48/2019 - Projeto de Lei Ordinária	2 De Abril De 2019 	Poder Executivo - Executivo	Arquivo - Dl - Arq-Dl	Proposição Transformada Em Lei	29 De Abril De 2019	Proposição Convertida Em Lei Nº 4 475 De 29/0/2019 - Publicada No D O E Nº 078 Em 30/04/2019 Fim Do Processo Documentos Acessórios: 2	PLO
PLO 47/2019 - Projeto de Lei Ordinária	2 De Abril De 2019 	Poder Executivo - Executivo	Arquivo - Dl - Arq-Dl	Proposição Transformada Em Lei	29 De Maio De 2019	Proposição Convertida Em Lei Nº 4 491 De 29/05/2019 - Publicado No D O E Nº 097 Em 29/05/2019 Fim Do Processo Documentos Acessórios: 3	PLO
PLO 46/2019 - Projeto de Lei Ordinária	3 De Abril De 2019 	Poder Executivo - Executivo	Arquivo - Dl - Arq-Dl	Proposição Transformada Em Lei	29 De Maio De 2019	Proposição Convertida Em Lei Nº 4 505 De 29/05/2019 - Publicado No D O E Nº 097 Em 29/05/2019 Fim Do Processo Documentos Acessórios: 2	PLO
PLO 45/2019 - Projeto de Lei Ordinária	2 De Abril De 2019 	Poder Executivo - Executivo	Arquivo - Dl - Arq-Dl	Proposição Transformada Em Lei	29 De Maio De 2019	Proposição Convertida Em Lei Nº 4 504 De 29/05/2019 - Publicada No D O E Nº 097 Em 29/05/2019 Documentos Acessórios: 2	PLO
PLO 44/2019 - Projeto de Lei Ordinária	2 De Abril De 2019 	Poder Executivo - Executivo	Arquivo - Dl - Arq-Dl	Proposição Transformada Em Lei	29 De Maio De 2019	Proposição Convertida Em Lei Nº 4 501 De 29/05/2019 - Publicado No D O E Nº 097 Em 29/05/2019 Fim Do Processo Documentos Acessórios: 2	PLO
PLO 43/2019 - Projeto de Lei Ordinária	2 De Abril De 2019 	Poder Executivo - Executivo	Arquivo - Dl - Arq-Dl	Proposição Transformada Em Lei	29 De Maio De 2019	Proposição Convertida Em Lei Nº 4 502 De 29/05/2019 - Publicado No D O E Nº 097 Em 29/05/2019 Documentos Acessórios: 2	PLO
PLO 42/2019 - Projeto de Lei Ordinária	2 De Abril De 2019 	Poder Executivo - Executivo	Arquivo - Dl - Arq-Dl	Proposição Transformada Em Lei	29 De Maio De 2019	Proposição Convertida Em Lei Nº 4 503 Em 29/05/2019 - Publicado No D O E Nº 097 Em 29/05/2019 Fim Do Processo Documentos Acessórios: 2	PLO
PLO 41/2019 - Projeto de Lei Ordinária	2 De Abril De 2019 	Poder Executivo - Executivo	Arquivo - Dl - Arq-Dl	Proposição Transformada Em Lei	30 De Abril De 2019	Proposição Convertida Em Lei Nº 4 476 Em 29/04/2019 - Publicado No D O Ale Nº 078 Em 30/04/2019 Fim Do Processo Documentos Acessórios: 2	PLO
PLO 40/2019 - Projeto de Lei Ordinária	2 De Abril De 2019 	Poder Executivo - Executivo	Arquivo - Dl - Arq-Dl	Proposição Transformada Em Lei	15 De Maio De 2019	Proposição Convertida Em Lei Nº 4 482 De 15/05/2019 - Publicado No D O E Nº 089 Em 16/05/2019 Fim Do Processo Documentos Acessórios: 4	PLO
PLO 39/2019 - Projeto de Lei Ordinária	2 De Abril De 2019 	Alex Silva	Arquivo - Dl - Arq-Dl	Veto Sobre A Proposição Mantido	13 De Setembro De 2019	Veto Total Nº 029/19 Ao Projeto De Lei Nº 39/19, Mantido Em 10/09/2019 Fim Do Processo Documentos Acessórios: 7	PLO
PLO 38/2019 - Projeto de Lei Ordinária	2 De Abril De 2019 	Adelino Follador	Arquivo - Dl - Arq-Dl	Proposição Transformada Em Lei	21 De Junho De 2019	Proposição Convertida Em Lei Nº 4 522 De 21/06/2019 Publicada No D O E Nº 113 Em 24/06/2019 Fim Do Processo Documentos Acessórios: 3	PLO
PLO 37/2019 - Projeto de Lei Ordinária	2 De Abril De 2019 	Adelino Follador	Arquivo - Dl - Arq-Dl	Proposição Transformada Em Lei	24 De Julho De 2019	Proposição Convertida Em Lei Nº 4 536, De 22/07/2019, Publicada No D O E Nº 134, De 23/07/2019 - Fim Do Processo Documentos Acessórios: 4	PLO
PLO 36/2019 - Projeto de Lei Ordinária	2 De Abril De 2019 	Jair Montes	Arquivo - Dl - Arq-Dl	Proposição Transformada Em Lei	29 De Abril De 2019	Proposição Convertida Em Lei Nº 4 479 De 29/04/2019 - Publicada No D O E Nº 83 Em 08/05/2019 Fim Do Processo Documentos Acessórios: 3	PLO
PLO 35/2019 - Projeto de Lei Ordinária	27 De Março De 2019 	Chiquinho Da Emater	Arquivo - Dl - Arq-Dl	Veto Sobre A Proposição Mantido	14 De Agosto De 2019	Veto Total Nº 021/2019 Sobre O Projeto De Lei Nº 035/2019, Mantido Em 13/08/2019 Fim Do Processo Documentos Acessórios: 3	PLO
PLO 34/2019 - Projeto de Lei Ordinária	27 De Março De 2019 	Geraldo Da Rondônia	Arquivo - Dl - Arq-Dl	Veto Sobre A Proposição Mantido	13 De Setembro De 2019	Veto Total Nº 042/19 Ao Projeto De Lei Nº 34/19, Mantido Em 10/09/2019 Fim Do Processo Documentos Acessórios: 8	PLO
PLO 33/2019 - Projeto de Lei Ordinária	27 De Março De 2019 	Cirone Deiró	Arquivo - Dl - Arq-Dl	Proposição Transformada Em Lei	24 De Julho De 2019	Proposição Convertida Em Lei Nº 4 538, De 22/07/2019, Publicada No D O E Nº 134 De 23/07/2019 - Fim Do Processo Documentos Acessórios: 3	PLO
PLO 32/2019 - Projeto de Lei Ordinária	27 De Março De 2019 	Jean Oliveira	Arquivo - Dl - Arq-Dl	Proposição Transformada Em Lei Por Promulgação	27 De Setembro De 2019	Proposição Convertida Em Lei Nº 4 594 De 19/09/2019 (Por Promulgação) - Publicada No D O E Nº 181 Em 26/09/2019 Fim Do Processo Documentos Acessórios: 8	PLO
PLO 31/2019 - Projeto de Lei Ordinária	27 De Março De 2019 	Jean Oliveira	Arquivo - Dl - Arq-Dl	Proposição Arquivada	14 De Maio De 2019	Para Arquivamento Conforme Artigo 28-A, Inciso I Do Regimento Interno, Em 14/05/2019 Fim Do Processo	PLO
PLO 30/2019 - Projeto de Lei Ordinária	26 De Março De 2019 	Jhony Paixão	Arquivo - Dl - Arq-Dl	Veto Sobre A Proposição Mantido	17 De Abril De 2019	Veto Sobre A Proposição Mantido Documentos Acessórios: 3	PLO
PLO 29/2019 - Projeto de Lei Ordinária	26 De Março De 2019 	Laerte Gomes	Arquivo - Dl - Arq-Dl	Proposição Retirada Pelo Autor	1 De Outubro De 2019	Proposição Retirada Pelo Autor Por Meio Do Requerimento Nº 538/2019 Em 01/10/2019 Documentos Acessórios: 2	PLO
PLO 28/2019 - Projeto de Lei Ordinária	26 De Março De 2019 	Alex Redano	Arquivo - Dl - Arq-Dl	Proposição Transformada Em Lei Por Promulgação	27 De Setembro De 2019	Proposição Convertida Em Lei Nº 4 599 De 19/09/2019 (Por Promulgação) - Publicada No D O E Nº 181 Em 26/09/2019 Fim Do Processo Documentos Acessórios: 7	PLO
PLO 27/2019 - Projeto de Lei Ordinária	26 De Março De 2019 	Poder Executivo - Executivo	Arquivo - Dl - Arq-Dl	Proposição Transformada Em Lei	4 De Junho De 2019	Proposição Transformada Em Lei Nº 4 509 De 04/06/2019 - Publicada No D O E Nº 102 Em 05/06/2019 Fim Do Processo	PLO
PLO 26/2019 - Projeto de Lei Ordinária	26 De Março De 2019 	Poder Executivo - Executivo	Arquivo - Dl - Arq-Dl	Proposição Transformada Em Lei	29 De Maio De 2019	Proposição Convertida Em Lei Nº 4 495 De 29/05/2019 - Publicado No D O E Nº 097 Em 29/05/2019 Fim Do Processo Documentos Acessórios: 4	PLO
PLO 25/2019 - Projeto de Lei Ordinária	26 De Março De 2019 	Poder Executivo - Executivo	Arquivo - Dl - Arq-Dl	Proposição Transformada Em Lei	29 De Abril De 2019	Proposição Convertida Em Lei Nº 4 474 De 29/04/2019 - Publicada No D O E Nº 078 Em 30/04/2019 Fim Do Processo Documentos Acessórios: 3	PLO
PLO 24/2019 - Projeto de Lei Ordinária	26 De Março De 2019 	Poder Executivo - Executivo	Arquivo - Dl - Arq-Dl	Proposição Transformada Em Lei	15 De Maio De 2019	Proposição Convertida Em Lei Nº 4 486 De 15/05/2019 - Publicado No D O E Nº 089 Em 16/05/2019 Fim Do Processo Documentos Acessórios: 3	PLO
PLO 23/2019 - Projeto de Lei Ordinária	26 De Março De 2019 	Poder Executivo - Executivo	Arquivo - Dl - Arq-Dl	Proposição Transformada Em Lei	25 De Abril De 2019	Proposição Convertida Em Lei Nº 4 470 De 25/04/2019 - Publicado No D O E Nº 076 Em 26/04/2019 Fim Do Processo Documentos Acessórios: 2	PLO
PLO 22/2019 - Projeto de Lei Ordinária	20 De Março De 2019 	Geraldo Da Rondônia	Arquivo - Dl - Arq-Dl	Proposição Arquivada	9 De Abril De 2019	Para Arquivamento Conforme Artigo 28-A, Inciso I Do Regimento Interno Fim Do Processo	PLO
PLO 21/2019 - Projeto de Lei Ordinária	12 De Março De 2019 	Lazinho Da Fetagro	Arquivo - Dl - Arq-Dl	Veto Sobre A Proposição Mantido	14 De Agosto De 2019	Veto Total Nº 23/2019 Sobre O Projeto De Lei Nº 021/2019, Mantido Em 13/08/2019 Fim Do Processo Documentos Acessórios: 5	PLO
PLO 20/2019 - Projeto de Lei Ordinária	19 De Março De 2019 	Chiquinho Da Emater	Arquivo - Dl - Arq-Dl	Transformada Em Lei Com Veto Parcial	14 De Agosto De 2019	Mantido Em 13/08/2019 O Veto Parcial Ao Parágrafo Único Do Artigo 1º , Bem Como Ao Art 2º Da Lei Nº 4 481 De 15/05/2019 Fim Do Processo Documentos Acessórios: 8	PLO
PLO 19/2019 - Projeto de Lei Ordinária	19 De Março De 2019 	Adelino Follador	Arquivo - Dl - Arq-Dl	Proposição Transformada Em Lei Por Promulgação	29 De Agosto De 2019	Proposição Convertida Em Lei Nº 4 564 De 23/08/2019 (Por Promulgação) - Publicada No D O E Nº 160 Em 28/01/2019 Fim Do Processo Documentos Acessórios: 6	PLO
PLO 18/2019 - Projeto de Lei Ordinária	19 De Março De 2019 	NA	Departamento Legislativo - Dl	Proposição Prejudicada	25 De Abril De 2019	Proposição Convertida Em Plc Nº 009/19, Por Se Tratar De Matéria De Lei Complementar	PLO
PLO 17/2019 - Projeto de Lei Ordinária	19 De Março De 2019 	Poder Executivo - Executivo	Arquivo - Dl - Arq-Dl	Proposição Transformada Em Lei	25 De Março De 2019	Proposição Convertida Em Lei Nº 4 465 De 25/03/2019 - Publicada No D O E Nº 055 Em 26/03/2019 Fim Do Processo Documentos Acessórios: 2	PLO
PLO 16/2019 - Projeto de Lei Ordinária	13 De Março De 2019 	Adailton Fúria	Arquivo - Dl - Arq-Dl	Proposição Transformada Em Lei Por Promulgação	7 De Novembro De 2019	Proposição Convertida Em Lei Nº 4 642 De 01/11/2019 - Publicada No D O Ale Nº 189 Em 04/11/2019 Fim Do Processo Documentos Acessórios: 7	PLO
PLO 15/2019 - Projeto de Lei Ordinária	12 De Março De 2019 	Geraldo Da Rondônia	Arquivo - Dl - Arq-Dl	Proposição Transformada Em Lei	29 De Agosto De 2019	Proposição Transformada Na Lei Nº 4 485, De 15 De Maio De 2019 Publicada No D O E Nº 160 De 28/08/19 Documentos Acessórios: 7	PLO
PLO 14/2019 - Projeto de Lei Ordinária	12 De Março De 2019 	Laerte Gomes	Arquivo - Dl - Arq-Dl	Proposição Transformada Em Lei	17 De Junho De 2019	Proposição Convertida Em Lei Nº 4 520 De 17/06/2019 Publicado No D O E Nº 110 Em 17/06/2019 Fim Do Processo Documentos Acessórios: 3	PLO
PLO 13/2019 - Projeto de Lei Ordinária	12 De Março De 2019 	Poder Executivo - Executivo	Arquivo - Dl - Arq-Dl	Proposição Transformada Em Lei	22 De Março De 2019	Proposição Convertida Em Lei Nº 4 464 De 22/03/2019 - Publicado No D O E Nº 053 Em 22/03/2019 Fim Do Processo Documentos Acessórios: 2	PLO
PLO 12/2019 - Projeto de Lei Ordinária	28 De Março De 2019 	Lazinho Da Fetagro	Arquivo - Dl - Arq-Dl	Proposição Transformada Em Lei Por Promulgação	27 De Setembro De 2019	Proposição Convertida Em Lei Nº 4 596 De 19/09/2019 (Por Promulgação) - Publicada No D O E Nº 181 Em 26/09/2019 Fim Do Processo Documentos Acessórios: 8	PLO
PLO 11/2019 - Projeto de Lei Ordinária	19 De Fevereiro De 2019 	Jhony Paixão	Arquivo - Dl - Arq-Dl	Proposição Arquivada	26 De Março De 2019	Para Arquivamento Conforme Artigo 28-A, Inciso I Do Regimento Interno Desta Casa	PLO
PLO 10/2019 - Projeto de Lei Ordinária	19 De Fevereiro De 2019 	Jhony Paixão	Arquivo - Dl - Arq-Dl	Veto Sobre A Proposição Mantido	14 De Agosto De 2019	Veto Total Nº 026/2019 Mantido Em 13/08/2019 Fim Do Processo Documentos Acessórios: 8	PLO
