"";"num_projeto";"data_apresentacao";"autor";"localizacao_atual";"ementas";"status";"data_ultima_tram";"ultima_acao"
"651";"PLO 254/2019 - Projeto de Lei Ordinária";"17 De Setembro De 2019 ";"Poder Executivo - Executivo";"Gabinete Da Secretaria Legislativa - Sl";"Dá nova redação aos artigos 4º e 7º da Lei no 3.945, de 12 de dezembro de 2016, que “Dispõe sobre o Conselho Estadual de Política Ambiental e dá outras providências”.";"Transformada Em Lei Com Veto Parcial";"2 De Dezembro De 2019";"Proposição Com Veto Parcial Nº 011/2019, Convertida Em Lei Nº 4 664 De 28/11/2019 - Publicada No D O E Nº 223 Em 28/11/2019 Fim Do Processo Documentos Acessórios: 6"
"652";"PLO 253/2019 - Projeto de Lei Ordinária";"17 De Setembro De 2019 ";"Poder Executivo - Executivo";"Arquivo - Dl - Arq-Dl";"Estabelece critérios para a exigência de estudo de impacto ambiental e respectivo relatório do impacto sobre o meio ambiente - EIA/RIMA e revoga a Lei no 890, de 24 de abril de 2000.";"Proposição Transformada Em Lei";"18 De Outubro De 2019";"Proposição Convertida Em Lei Nº 4 610 De 15/10/2019 - Publicada No D O E Nº 193 Em 16/10/2019 Fim Do Processo Documentos Acessórios: 2"
"653";"PLO 252/2019 - Projeto de Lei Ordinária";"17 De Setembro De 2019 ";"Poder Executivo - Executivo";"Arquivo - Dl - Arq-Dl";"Institui a Política Estadual de Educação Ambiental e dá outras providências.";"Proposição Transformada Em Lei";"18 De Outubro De 2019";"Proposição Convertida Em Lei Nº 4 611 De 15/10/2019 - Publicada No D O E Nº 193 Em 16/10/2019 Fim Do Processo Documentos Acessórios: 3"
"654";"PLO 251/2019 - Projeto de Lei Ordinária";"10 De Setembro De 2019 ";"Dr Neidson";"Arquivo - Dl - Arq-Dl";"Reconhece as pessoas com doenças renais crônicas como pessoas com deficiência para todos os fins de direito, no âmbito do Estado de Rondônia e dá outras providências.";"Proposição Transformada Em Lei";"11 De Outubro De 2019";"Proposição Convertida Em Lei Nº 4 607 De 08/10/2019 - Publicada No D O E Nº 188 Em 09/10/2019 Fim Do Processo"
"655";"PLO 250/2019 - Projeto de Lei Ordinária";"10 De Setembro De 2019 ";"Poder Executivo - Executivo";"Arquivo - Dl - Arq-Dl";"Cria o Fundo de Manutenção e Desenvolvimento do Programa de Modernização e Governança das Fazendas Municipais do Estado de Rondônia e do Desenvolvimento Econômico Sustentável dos Municípios - FUNPROFAZ e dá outras providências.";"Proposição Transformada Em Lei";"19 De Setembro De 2019";"Proposição Convertida Em Lei Nº 4 590 De 18/09/2019 - Publicada No D O E Nº 175 Em 18/09/2019 Fim Do Processo Documentos Acessórios: 2"
"656";"PLO 249/2019 - Projeto de Lei Ordinária";"10 De Setembro De 2019 ";"Poder Executivo - Executivo";"Arquivo - Dl - Arq-Dl";"Altera e acrescenta dispositivos à Lei n. 4.222, de 18 de dezembro de 2017, que ‘Dispõe sobre o Programa de Modernização e Governança das Fazendas Municipais do Estado de Rondônia e do Desenvolvimento Econômico-Sustentável dos Municípios, e dá outras providências.";"Proposição Transformada Em Lei";"20 De Setembro De 2019";"Proposição Convertida Em Lei Nº 4 589 De 18/09/2019 - Publicada No D O E Nº 175 Em 18/09/2019 Fim Do Processo Documentos Acessórios: 2"
"657";"PLO 248/2019 - Projeto de Lei Ordinária";"3 De Setembro De 2019 ";"Adelino Follador";"Arquivo - Dl - Arq-Dl";"Cria o programa estadual para o incentivo à utilização da Musicoterapia como tratamento terapêutico complementar de pessoas com deficiência, síndromes e/ou transtorno do espectro autista (TEA).";"Parecer Da Ccjr Ou Da Cfo Pelo Arquivamento Da Proposição";"15 De Outubro De 2019";"Para Arquivamento Conforme Artigo 28-A, Inciso I Do Regimento Interno Desta Casa De Leis Documentos Acessórios: 2"
"658";"PLO 247/2019 - Projeto de Lei Ordinária";"3 De Setembro De 2019 ";"Adelino Follador";"Arquivo - Dl - Arq-Dl";"Dispõe sobre a inclusão do tema Educação Financeira nos componentes curriculares das Escolas da Rede Estadual de Ensino de Rondônia.";"Proposição Transformada Em Lei";"9 De Dezembro De 2019";"Proposição Convertida Em Lei Nº 4 673 De 06/12/2019 - Publicada No D O E Nº 229 Em 06/12/2019 Fim Do Processo Documentos Acessórios: 4"
"659";"PLO 246/2019 - Projeto de Lei Ordinária";"3 De Setembro De 2019 ";"Anderson Pereira";"Arquivo - Dl - Arq-Dl";"Institui, no âmbito do Estado de Rondônia, o Dia Estadual dos Vigilantes.";"Proposição Transformada Em Lei";"22 De Novembro De 2019";"Proposição Convertida Em Lei Nº 4 653 De 20/11/2019 - Publicada No D O E Nº 217 Em 20/11/2019 Fim Do Processo Documentos Acessórios: 3"
"660";"PLO 245/2019 - Projeto de Lei Ordinária";"3 De Setembro De 2019 ";"Adelino Follador";"Arquivo - Dl - Arq-Dl";"Institui no âmbito do Estado de Rondônia o mês de novembro como o “Mês de Enfrentamento à Quadrúplice Epidemia: Dengue, Zica, Chikungunya e Febre Amarela.";"Proposição Transformada Em Lei";"22 De Novembro De 2019";"Proposição Convertida Em Lei Nº 4 657 De 20/11/2019 - Publicada No D O E Nº 217 Em 20/11/2019 Fim Do Processo Documentos Acessórios: 3"
"661";"PLO 244/2019 - Projeto de Lei Ordinária";"3 De Setembro De 2019 ";"Poder Executivo - Executivo";"Arquivo - Dl - Arq-Dl";"Autoriza o Poder Executivo a abrir Crédito Adicional Suplementar por Anulação, até o valor de R$ 16.823.150,00, em favor das Unidades Orçamentárias: PGE,  SETUR, CGE, SEDI, SUGESP, SEPOG,  SEFIN, IDARON,  SEJUS, FECOEP/RO.";"Proposição Transformada Em Lei";"19 De Setembro De 2019";"Proposição Convertida Em Lei Nº 4 585 De 18/09/2019 - Publicada No D O E Nº 175 Em 18/09/2019 Fim Do Processo Documentos Acessórios: 2"
"662";"PLO 243/2019 - Projeto de Lei Ordinária";"3 De Setembro De 2019 ";"Poder Executivo - Executivo";"Arquivo - Dl - Arq-Dl";"Dispõe sobre o Plano Plurianual do Estado de Rondônia, para o período de 2020-2023.";"Transformada Em Lei Com Veto Parcial";"25 De Novembro De 2019";"Proposição Convertida Na Lei Nº 4 647, De 18/11/2019, Publicada No D O E Nº 215, De 18/11/2019 - Veto Parcial Nº 08/2019 Mantido Fim Do Processo Documentos Acessórios: 5"
"663";"PLO 242/2019 - Projeto de Lei Ordinária";"28 De Agosto De 2019 ";"Chiquinho Da Emater";"Arquivo - Dl - Arq-Dl";"Dispõe sobre a obrigatoriedade da comunicação, por parte dos hospitais, clínicas e postos de saúde, nas ocorrências de embriaguez ou uso de drogas por criança ou adolescente.";"Proposição Transformada Em Lei";"9 De Dezembro De 2019";"Proposição Convertida Em Lei Nº 4 677 De 06/12/2019 - Publicada No D O E Nº 229 Em 06/12/2019 Fim Do Processo Documentos Acessórios: 5"
"664";"PLO 241/2019 - Projeto de Lei Ordinária";"28 De Agosto De 2019 ";"Lebrão";"Arquivo - Dl - Arq-Dl";"Declara de Utilidade Pública a Associação de Bombeiros Militar de Ariquemes (ABMARI) do Município de Ariquemes.";"Proposição Transformada Em Lei";"20 De Novembro De 2019";"Proposição Convertida Em Lei Nº 4 648 De 18/11/2019 - Publicada No D O E Nº 215 Em 18/11/2019 Fim Do Processo Documentos Acessórios: 2"
"665";"PLO 240/2019 - Projeto de Lei Ordinária";"28 De Agosto De 2019 ";"Lebrão";"Arquivo - Dl - Arq-Dl";"Dispõe sobre a obrigatoriedade de restaurantes ou estabelecimentos similares que fornecem serviços de alimentação, oferecer descontos a pessoas que foram submetidas a cirurgias bariátrica no Estado de Rondônia.";"Veto Sobre A Proposição Mantido";"16 De Março De 2020";"Veto Total Mantido Em 10/03/2020 Vai Ao Arquivo Documentos Acessórios: 7"
"666";"PLO 239/2019 - Projeto de Lei Ordinária";"28 De Agosto De 2019 ";"Cirone Deiró";"Arquivo - Dl - Arq-Dl";"Institui no calendário oficial do Estado de Rondônia a caminhada passos que salvam.";"Proposição Transformada Em Lei";"22 De Novembro De 2019";"Proposição Convertida Em Lei Nº 4 654 De 20/11/2019 - Publicada No D O E Nº 217 Em 20/11/2019 Fim Do Processo Documentos Acessórios: 3"
"667";"PLO 238/2019 - Projeto de Lei Ordinária";"28 De Agosto De 2019 ";"Alex Silva";"Arquivo - Dl - Arq-Dl";"Dispõe sobre a comunicação pelos condomínios residenciais aos órgãos de segurança pública, sobre a ocorrência ou de indícios de violência doméstica e familiar contra mulher, criança, adolescente ou idoso, em seus interiores.";"Proposição Transformada Em Lei";"9 De Dezembro De 2019";"Proposição Convertida Em Lei Nº 4 675 De 06/12/2019 - Publicada No D O E Nº 229 Em 06/12/2019 Fim Do Processo Documentos Acessórios: 4"
"668";"PLO 237/2019 - Projeto de Lei Ordinária";"28 De Agosto De 2019 ";"Cirone Deiró";"Arquivo - Dl - Arq-Dl";"Dispõe sobre normas e critérios que assegurem o bem-estar dos animais, quando esses são utilizados em práticas desportivas consideradas manifestações culturais, no âmbito do Estado de Rondônia.";"Proposição Transformada Em Lei";"2 De Dezembro De 2019";"Proposição Convertida Em Lei Nº 4 663 De 28/11/2019 - Publicada No D O E Nº 223 Em 28/11/2019 Fim Do Processo Documentos Acessórios: 5"
"669";"PLO 236/2019 - Projeto de Lei Ordinária";"28 De Agosto De 2019 ";"Poder Executivo - Executivo";"Ccjr - Comissão De Constituição E Justiça E De Redação";"Fica o Poder Executivo Estadual autorizado a instituir o Programa Estadual de Incentivo ao Desarmamento, destinado a premiar em forma de pecúnia os policiais civis e militares estaduais, pela apreensão de armas de fogo, acessórios e munições.";"Proposição Distribuída Às Comissões";"10 De Setembro De 2019";"As Comissões Para Emitir Parecer"
"670";"PLO 235/2019 - Projeto de Lei Ordinária";"28 De Agosto De 2019 ";"Poder Executivo - Executivo";"Arquivo - Dl - Arq-Dl";"Altera e acrescenta dispositivos à Lei nº 3.163, de 27 de agosto de 2013, que “Institui o Conselho Estadual de Segurança Pública em Rondônia - CONESP e dá outras providências.”.";"Proposição Transformada Em Lei";"19 De Setembro De 2019";"Proposição Convertida Em Lei Nº 4 581 De 17/09/2019 - Publicada No D O E Nº 175 Em 18/09/2019 Fim Do Processo Documentos Acessórios: 2"
"671";"PLO 234/2019 - Projeto de Lei Ordinária";"28 De Agosto De 2019 ";"Poder Executivo - Executivo";"Arquivo - Dl - Arq-Dl";"Acrescenta e altera dispositivos à Lei nº 3.537, de 15 de abril de 2015, que “Cria o Fundo Especial da Defensoria Pública do Estado de Rondônia - FUNDEP e o Fundo Especial de Modernização da Procuradoria Geral do Estado de Rondônia - FUMORPGE e dá outras providências”.";"Proposição Transformada Em Lei";"20 De Setembro De 2019";"Proposição Convertida Em Lei Nº 4 578, De 17/09/2019, Publicada No D O E Nº 175, De 18/09/2019 - Fim Do Processo Documentos Acessórios: 2"
"672";"PLO 233/2019 - Projeto de Lei Ordinária";"27 De Agosto De 2019 ";"Poder Executivo - Executivo";"Arquivo - Dl - Arq-Dl";"Autoriza o Poder Executivo a abrir Crédito Suplementar por Superavit Financeiro, até o valor de R$ 50.000,00, em favor da Unidade Orçamentária:  Fundação Rondônia de Amparo ao Desenvolvimento das Ações Científicas e Tecnológicas e à Pesquisa do Estado de Rondônia - FAPERO.";"Proposição Transformada Em Lei";"19 De Setembro De 2019";"Proposição Convertida Em Lei Nº 4 579 De 17/09/2019 - Publicada No D O E Nº 175 Em 18/09/2019 Fim Do Processo Documentos Acessórios: 2"
"673";"PLO 232/2019 - Projeto de Lei Ordinária";"21 De Agosto De 2019 ";"Adelino Follador";"Arquivo - Dl - Arq-Dl";"Altera e acrescenta dispositivos a Lei nº 2366, de 15 de dezembro de 2010 e dá outras providências.";"Proposição Transformada Em Lei";"27 De Setembro De 2019";"Proposição Convertida Em Lei Nº 4 591 De 18/09/2019 - Publicada No D O E Nº 181 Em 26/09/2019 Fim Do Processo Documentos Acessórios: 2"
"674";"PLO 231/2019 - Projeto de Lei Ordinária";"20 De Agosto De 2019 ";"Laerte Gomes";"Arquivo - Dl - Arq-Dl";"Dispõe sobre o corte de fornecimento de energia elétrica, no âmbito do Estado de Rondônia, em conformidade ao estabelecimento na Resolução da Agência Nacional de Energia Elétrica – ANEEL e dá outras providências.";"Proposição Transformada Em Lei";"27 De Novembro De 2019";"Proposição Convertida Em Lei Nº 4 660 De 26/11/2019 - Publicada No D O E Nº 221 Em 26/11/2019 Fim Do Processo"
"675";"PLO 230/2019 - Projeto de Lei Ordinária";"20 De Agosto De 2019 ";"Anderson Pereira";"Departamento Legislativo - Dl";"Autoriza o Poder Executivo a disponibilizar um intérprete da Língua Brasileira de Sinais – LIBRAS, às mulheres gestantes portadoras de deficiência auditiva, a fim de acompanha-las desde consultas de pré-natal ao trabalho de parto, no âmbito do Estado de Rondônia.";"Proposição Retirada Pelo Autor";"12 De Novembro De 2019";"Proposição Retirada De Tramitação Pelo Autor Na Sessão Ordinária Do Dia 12 11 19 Documentos Acessórios: 4"
"676";"PLO 229/2019 - Projeto de Lei Ordinária";"20 De Agosto De 2019 ";"Alex Silva";"Arquivo - Dl - Arq-Dl";"Dispõe sobre a proibição da remoção de veículo por reboque público ou por empresa prestadora deste serviço quando o responsável pelo mesmo estiver presente para efetuar a remoção.";"Parecer Da Ccjr Ou Da Cfo Pelo Arquivamento Da Proposição";"5 De Novembro De 2019";"Ao Arquivo, Conforme Inciso I Do Artigo 28-A Do Regimento Interno Documentos Acessórios: 1"
"677";"PLO 228/2019 - Projeto de Lei Ordinária";"20 De Agosto De 2019 ";"Cirone Deiró";"Arquivo - Dl - Arq-Dl";"Acrescenta dispositivo e altera o anexo I da Lei nº 3.686, de 8 de dezembro de 2015, que “Dispõe sobre o Sistema de Licenciamento Ambiental do Estado de Rondônia e dá outras providências”.";"Proposição Retirada Pelo Autor";"9 De Setembro De 2019";"Proposição Retirada Pelo Autor Por Meio Do Memorando, De 04/09/2019 - Fim Do Processo Documentos Acessórios: 1"
"678";"PLO 227/2019 - Projeto de Lei Ordinária";"20 De Agosto De 2019 ";"Alex Redano Jair Montes";"Arquivo - Dl - Arq-Dl";"Institui o Dia Estadual do “Quebrando o Silêncio” no Estado de Rondônia e dá outras providências.";"Proposição Transformada Em Lei";"9 De Dezembro De 2019";"Proposição Convertida Em Lei Nº 4 668 De 06/12/2019 - Publicada No D O E Nº 229 Em 06/12/2019 Fim Do Processo Documentos Acessórios: 5"
"679";"PLO 226/2019 - Projeto de Lei Ordinária";"20 De Agosto De 2019 ";"Poder Judiciário - Justiça";"Arquivo - Dl - Arq-Dl";"Dispõe sobre a desacumulação da Serventia Única do Município e Comarca de Espigão do Oeste/RO.";"Proposição Transformada Em Lei";"18 De Setembro De 2019";"Proposição Convertida Em Lei Nº 4 583 De 17/09/2019 - Publicada No D O E Nº 175 Em 18/09/2019 Fim Do Processo Documentos Acessórios: 2"
"680";"PLO 225/2019 - Projeto de Lei Ordinária";"20 De Agosto De 2019 ";"Poder Executivo - Executivo";"Arquivo - Dl - Arq-Dl";"Autoriza o Estado de Rondônia, representado pelo Poder Executivo, a contratar operação de crédito externa junto ao Banco Interamericano de Desenvolvimento - BID, para execução do Projeto de Modernização da Gestão Fiscal do Estado de Rondônia - PROFISCO II RO.";"Proposição Rejeitada Pelo Plenário";"28 De Julho De 2020";"Proposição Rejeitada Em Segunda Votação Na Sessão Ordinária Do Dia 21 07 2020 Ao Arquivo"
"681";"PLO 224/2019 - Projeto de Lei Ordinária";"20 De Agosto De 2019 ";"Poder Executivo - Executivo";"Arquivo - Dl - Arq-Dl";"Autoriza o Poder Executivo a abrir Crédito Adicional Suplementar por Anulação, até o valor de R$ 4.177.149,04, em favor da Unidade Orçamentária: Fundo Especial da Defensoria Pública do Estado de Rondônia – FUNDEP.";"Proposição Transformada Em Lei";"2 De Setembro De 2019";"Proposição Convertida Em Lei Nº 4 572, De 30/08/2019, Publicada No D O E Nº 162, De 30/08/2019 - Fim Do Processo Documentos Acessórios: 2"
"682";"PLO 223/2019 - Projeto de Lei Ordinária";"20 De Agosto De 2019 ";"Adelino Follador";"Arquivo - Dl - Arq-Dl";"Institui o Dia da Padroeira do Estado de Rondônia.";"Proposição Transformada Em Lei";"9 De Setembro De 2019";"Proposição Convertida Em Lei Nº 4 573, De 03/09/2019, Publicada No D O E Nº 165, De 04/09/2019 - Fim Do Processo Documentos Acessórios: 2"
"683";"PLO 222/2019 - Projeto de Lei Ordinária";"20 De Agosto De 2019 ";"Dr Neidson";"Arquivo - Dl - Arq-Dl";"Institui o mês de ""Agosto Laranja"", como o mês da conscientização da Esclerose Múltipla, no âmbito do Estado de Rondônia.";"Proposição Transformada Em Lei";"11 De Setembro De 2019";"Proposição Convertida Em Lei Nº 4 575 De 10/09/2019 - Publicada No D O E Nº 169 Em 10/09/2019 Fim Do Processo Documentos Acessórios: 2"
"684";"PLO 221/2019 - Projeto de Lei Ordinária";"20 De Agosto De 2019 ";"Dr Neidson";"Arquivo - Dl - Arq-Dl";"Denomina de Veteranos os servidores agentes das Forças de Segurança Pública reformados ou aposentados, no âmbito do Estado de Rondônia.";"Proposição Transformada Em Lei";"11 De Setembro De 2019";"Proposição Convertida Em Lei Nº 4 576 De 10/09/2019 - Publicada No D O E Nº 169 Em 10/09/2019 Fim Do Processo Documentos Acessórios: 2"
"685";"PLO 220/2019 - Projeto de Lei Ordinária";"20 De Agosto De 2019 ";"Poder Executivo - Executivo";"Arquivo - Dl - Arq-Dl";"Autoriza o Poder Executivo a abrir Crédito Suplementar por Excesso de Arrecadação, até o valor de R$ 121.335.643,74, em favor das Unidades Orçamentárias: Assembleia Legislativa - ALE, Tribunal de Contas do Estado - TCE, Tribunal de Justiça - TJ, Controladoria-Geral do Estado - CGE, Superintendência de Gestão dos Gastos Públicos Administrativos - SUGESP, Secretaria de Estado de Finanças - SEFIN, Recursos Sob a Supervisão da Sefin - RS- SEFIN, Polícia Civil - PC, Corpo de Bombeiros Militar - CBM, Polícia Militar - PM, Superintendência de Polícia Técnico Científica - POLITEC, Secretaria de Estado da Educação - SEDUC, Fundo Estadual de Saúde - FES, Secretaria de Estado da Agricultura - SEAGRI, Secretaria de Estado da Justiça - SEJUS, Ministério Público - MP e Defensoria Pública do Estado de Rondônia - DPE."".";"Proposição Transformada Em Lei";"26 De Agosto De 2019";"Proposição Convertida Em Lei Nº 4 562 De 23/08/2019 - Publicada No D O E Nº 157 Em 23/08/2019 Fim Do Processo Documentos Acessórios: 2"
"686";"PLO 219/2019 - Projeto de Lei Ordinária";"20 De Agosto De 2019 ";"Poder Executivo - Executivo";"Arquivo - Dl - Arq-Dl";"Autoriza o Poder Executivo a abrir Crédito Adicional Especial por Excesso de Arrecadação, até o valor de R$ 242.000,00, em favor da Unidade Orçamentária: Fundo Estadual de Segurança Pública - FUNESP.";"Proposição Transformada Em Lei";"26 De Agosto De 2019";"Proposição Convertida Em Lei Nº 4 561 De 23/08/2019 - Publicada No D O E Nº 157 Em 23/08/2019 Fim Do Processo Documentos Acessórios: 2"
